measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.telemetry1_sb,network_rx_bytes.lo,network_rx_bytes.vinternal_1,network_rx_bytes.vtarget_1
19,0.5,python,1639134041055,5b629ff5-ca9d-4543-9def-6cb6b21d74d5,0,1639132278,AWS Lambda,2021/12/10/[$LATEST]9b2da43e9a4247d790986342a36391ff,root_lambda,1769,us-east-1,,Linux 169.254.54.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542648,568959,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8851,0,608,342324,186,0,3,521,60428,132,132,1639134041187,180,129966,14784,0
20,0.5,python,1639134042188,5b629ff5-ca9d-4543-9def-6cb6b21d74d5,0,1639132278,AWS Lambda,2021/12/10/[$LATEST]9b2da43e9a4247d790986342a36391ff,root_lambda,1769,us-east-1,,Linux 169.254.54.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542300,573197,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8958,0,613,342439,186,0,3,524,60700,153,153,1639134042341,180,129966,14784,0
21,0.5,python,1639134043342,5b629ff5-ca9d-4543-9def-6cb6b21d74d5,0,1639132278,AWS Lambda,2021/12/10/[$LATEST]9b2da43e9a4247d790986342a36391ff,root_lambda,1769,us-east-1,,Linux 169.254.54.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542620,577425,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9058,0,619,342556,186,0,3,534,60928,149,149,1639134043491,180,129966,14784,0
22,0.5,python,1639134044498,5b629ff5-ca9d-4543-9def-6cb6b21d74d5,0,1639132278,AWS Lambda,2021/12/10/[$LATEST]9b2da43e9a4247d790986342a36391ff,root_lambda,1769,us-east-1,,Linux 169.254.54.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542400,581659,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9161,0,625,342674,186,0,3,537,61158,145,145,1639134044643,180,129966,14784,0
23,0.5,python,1639134045645,5b629ff5-ca9d-4543-9def-6cb6b21d74d5,0,1639132278,AWS Lambda,2021/12/10/[$LATEST]9b2da43e9a4247d790986342a36391ff,root_lambda,1769,us-east-1,,Linux 169.254.54.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542652,585885,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9261,0,631,342794,186,0,3,544,61385,149,149,1639134045794,180,129966,14784,0
0,0.5,python,1639134018912,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2550620,469341,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6955,0,453,255968,295,0,2,25,52202,162,162,1639134019074,176,125767,14720,0
1,0.5,python,1639134020076,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543892,475347,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7063,0,459,256084,295,0,2,25,52451,155,155,1639134020231,176,125767,14720,0
2,0.5,python,1639134021233,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543100,479515,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7171,0,465,256196,295,0,2,25,52653,136,136,1639134021369,176,125767,14720,0
3,0.5,python,1639134022371,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542888,483695,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7277,0,471,256313,295,0,2,25,52952,145,145,1639134022516,176,125767,14720,0
4,0.5,python,1639134023517,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542752,487857,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7385,0,476,256427,295,0,2,25,53238,137,137,1639134023654,176,125767,14720,0
5,0.5,python,1639134024656,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542752,492015,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7492,0,483,256541,295,0,2,25,53527,154,154,1639134024810,176,125767,14720,0
6,0.5,python,1639134025812,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542852,496212,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7598,0,488,256661,295,0,2,25,53838,159,159,1639134025971,176,125767,14720,0
7,0.5,python,1639134026973,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542852,500376,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7707,0,494,256776,295,0,2,25,54103,141,141,1639134027114,176,125767,14720,0
8,0.5,python,1639134028116,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542852,504550,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7812,0,500,256892,295,0,3,25,54422,138,138,1639134028254,176,125767,14720,0
9,0.5,python,1639134029256,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542896,508735,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7920,0,506,257010,295,0,3,25,54705,159,160,1639134029416,176,125767,14720,0
10,0.5,python,1639134030417,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542780,512902,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8029,0,512,257126,295,0,3,25,54921,154,154,1639134030571,176,125767,14720,0
11,0.5,python,1639134031572,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542752,517070,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8138,0,518,257240,295,0,3,25,55118,147,147,1639134031719,176,125767,14720,0
12,0.5,python,1639134032731,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542836,521229,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8246,0,523,257356,295,0,3,26,55333,145,145,1639134032876,176,125767,14720,0
13,0.5,python,1639134033878,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542904,525397,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8356,0,528,257471,295,0,3,26,55548,156,156,1639134034034,176,125767,14720,0
14,0.5,python,1639134035036,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542888,529562,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8462,0,533,257586,295,0,3,27,55755,139,139,1639134035175,176,125871,14720,0
15,0.5,python,1639134036177,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542876,533740,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8569,0,538,257700,295,0,3,27,55961,137,137,1639134036314,176,125871,14720,0
16,0.5,python,1639134037316,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542852,537898,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8676,0,544,257816,295,0,3,27,56179,154,155,1639134037471,176,125871,14720,0
17,0.5,python,1639134038472,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542876,542057,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8786,0,550,257934,295,0,3,27,56412,148,149,1639134038621,176,125871,14720,0
18,0.5,python,1639134039622,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542756,546249,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8893,0,555,258046,295,0,3,27,56680,148,149,1639134039771,176,125871,14720,0
19,0.5,python,1639134040772,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542724,550410,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8999,0,561,258165,295,0,3,27,56957,146,146,1639134040918,176,125871,14720,0
20,0.5,python,1639134041919,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542752,554560,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9106,0,567,258279,295,0,3,28,57212,136,136,1639134042055,176,125871,14720,0
21,0.5,python,1639134043057,6ef27851-4486-4d55-8649-55c2a4bb9830,0,1639132700,AWS Lambda,2021/12/10/[$LATEST]ed35eee56de846c6b9400d7eda436bb2,root_lambda,1769,us-east-1,,Linux 169.254.12.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542780,558732,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9212,0,573,258395,295,0,3,28,57487,134,134,1639134043191,176,125871,14720,0
0,0.5,python,1639134019090,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2552188,484908,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7130,0,523,526232,221,0,5,252,59930,160,160,1639134019250,90,128898,14694,0
1,0.5,python,1639134020252,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543320,491358,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7228,0,530,526352,221,0,5,260,60197,157,157,1639134020409,90,128898,14694,0
2,0.5,python,1639134021410,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542196,495548,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7329,0,536,526464,221,0,5,278,60453,170,170,1639134021580,90,128898,14694,0
3,0.5,python,1639134022582,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542516,499766,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7434,0,542,526580,221,0,5,298,60697,188,188,1639134022770,90,128898,14694,0
4,0.5,python,1639134023772,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542596,503978,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7531,0,548,526696,221,0,5,316,60909,202,202,1639134023974,90,128898,14694,0
5,0.5,python,1639134024975,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542392,508142,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7633,0,555,526814,221,0,5,332,61147,171,171,1639134025146,90,128898,14694,0
6,0.5,python,1639134026150,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542604,512361,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7736,0,561,526937,221,0,5,338,61381,159,159,1639134026309,90,128898,14694,0
7,0.5,python,1639134027310,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542592,516553,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7832,0,568,527056,221,0,5,353,61603,174,174,1639134027484,90,128898,14694,0
8,0.5,python,1639134028485,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542468,520759,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7940,0,573,527174,221,0,5,354,61946,144,145,1639134028630,90,128898,14694,0
9,0.5,python,1639134029631,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542276,524938,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8045,0,578,527289,221,0,5,355,62236,137,137,1639134029768,90,128898,14694,0
10,0.5,python,1639134030770,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542368,529130,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8152,0,585,527405,221,0,5,361,62524,174,174,1639134030944,90,128898,14694,0
11,0.5,python,1639134031945,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542492,533326,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8252,0,592,527529,221,0,5,376,62755,188,188,1639134032133,90,128898,14694,0
12,0.5,python,1639134033136,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542640,537526,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8354,0,598,527649,221,0,6,391,62965,174,174,1639134033310,90,128898,14694,0
13,0.5,python,1639134034312,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542504,541711,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8454,0,604,527762,221,0,6,402,63169,145,145,1639134034457,90,129002,14694,0
14,0.5,python,1639134035459,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542544,545903,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8557,0,610,527883,221,0,6,408,63409,167,167,1639134035626,90,129002,14694,0
15,0.5,python,1639134036627,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542472,550115,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8658,0,617,528002,221,0,6,415,63636,159,159,1639134036786,90,129002,14694,0
16,0.5,python,1639134037788,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541896,554327,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8760,0,623,528124,221,0,6,417,63862,216,216,1639134038004,90,129002,14694,0
17,0.5,python,1639134039005,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542692,558532,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8859,0,630,528251,221,0,6,432,64096,161,161,1639134039166,90,129002,14694,0
18,0.5,python,1639134040167,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542576,562749,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8964,0,636,528371,221,0,6,434,64403,162,162,1639134040329,90,129002,14694,0
19,0.5,python,1639134041330,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542504,566952,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9071,0,642,528488,221,0,6,437,64698,155,155,1639134041485,90,129002,14694,0
20,0.5,python,1639134042489,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542204,571143,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9178,0,648,528602,221,0,6,445,64985,162,162,1639134042651,90,129002,14694,0
21,0.5,python,1639134043652,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542276,575330,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9283,0,654,528718,221,0,6,446,65283,153,153,1639134043805,90,129002,14694,0
22,0.5,python,1639134044807,537a1593-e473-483b-a1d3-106b01ebb52e,0,1639131347,AWS Lambda,2021/12/10/[$LATEST]0c2ad00ce2254dcdb5aaec1bae9f383b,root_lambda,1769,us-east-1,,Linux 169.254.45.189 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542392,579531,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9390,0,660,528835,221,0,6,448,65574,143,143,1639134044950,90,129002,14694,0
