measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.telemetry1_sb,network_rx_bytes.vtarget_1,network_rx_bytes.vinternal_1,network_rx_bytes.lo
17,0.5,python,1639133761146,b6825e98-2122-4f37-ace7-ef70a75af8cf,0,1639130540,AWS Lambda,2021/12/10/[$LATEST]4752a68455644aa2b85e73e48c099321,root_lambda,1769,us-east-1,,Linux 169.254.31.125 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544120,445864,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6618,0,444,636565,346,0,1,50,56752,154,154,1639133761300,180,0,9776,88570
18,0.5,python,1639133762301,b6825e98-2122-4f37-ace7-ef70a75af8cf,0,1639130540,AWS Lambda,2021/12/10/[$LATEST]4752a68455644aa2b85e73e48c099321,root_lambda,1769,us-east-1,,Linux 169.254.31.125 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543940,450040,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6724,0,448,636680,346,0,1,50,57023,126,126,1639133762427,180,0,9776,88570
19,0.5,python,1639133763429,b6825e98-2122-4f37-ace7-ef70a75af8cf,0,1639130540,AWS Lambda,2021/12/10/[$LATEST]4752a68455644aa2b85e73e48c099321,root_lambda,1769,us-east-1,,Linux 169.254.31.125 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544080,454212,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6831,0,454,636794,346,0,1,50,57300,132,133,1639133763562,180,0,9776,88570
20,0.5,python,1639133764563,b6825e98-2122-4f37-ace7-ef70a75af8cf,0,1639130540,AWS Lambda,2021/12/10/[$LATEST]4752a68455644aa2b85e73e48c099321,root_lambda,1769,us-east-1,,Linux 169.254.31.125 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544072,458411,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6937,0,460,636910,346,0,1,50,57543,146,146,1639133764709,180,0,9776,88570
0,0.5,python,1639133741616,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2552060,381720,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4721,0,416,999143,163,0,5,236,61379,161,161,1639133741777,266,0,9842,90646
1,0.5,python,1639133742780,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543992,387846,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4821,0,422,999267,163,0,5,239,61627,161,162,1639133742942,266,0,9842,90646
2,0.5,python,1639133743943,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543316,392016,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4923,0,427,999387,163,0,5,244,61853,163,163,1639133744106,266,0,9842,90646
3,0.5,python,1639133745107,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544088,396196,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5030,0,433,999504,163,0,5,249,62178,156,168,1639133745275,266,0,9842,90646
4,0.5,python,1639133746277,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543544,400356,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5133,0,441,999627,163,0,5,252,62406,199,199,1639133746476,266,0,9842,90646
5,0.5,python,1639133747477,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543592,404528,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5237,0,447,999750,163,0,5,256,62663,162,162,1639133747639,266,0,9842,90646
6,0.5,python,1639133748641,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543912,408715,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5341,0,454,999873,163,0,5,258,62902,175,175,1639133748816,266,0,9842,90646
7,0.5,python,1639133749818,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543372,412889,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5443,0,460,999994,163,0,5,258,63120,158,158,1639133749976,266,0,9842,90646
8,0.5,python,1639133750977,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543348,417048,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5546,0,466,1000119,163,0,5,259,63388,165,165,1639133751142,266,0,9842,90646
9,0.5,python,1639133752144,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543568,421239,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5651,0,473,1000243,163,0,5,261,63616,192,192,1639133752336,266,0,9842,90646
10,0.5,python,1639133753338,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543220,425413,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5757,0,479,1000362,163,0,5,262,63927,158,158,1639133753496,266,0,9842,90646
11,0.5,python,1639133754498,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543344,429575,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5860,0,486,1000485,163,0,5,263,64164,163,163,1639133754661,266,0,9842,90646
12,0.5,python,1639133755662,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543428,433746,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5965,0,493,1000602,163,0,5,263,64448,153,154,1639133755816,266,0,9842,90646
13,0.5,python,1639133756817,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543496,437919,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6072,0,498,1000723,163,0,6,263,64747,165,165,1639133756982,266,0,9842,90750
14,0.5,python,1639133757989,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543464,442093,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6178,0,505,1000840,163,0,6,265,65045,172,172,1639133758161,266,0,9842,90750
15,0.5,python,1639133759162,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543472,446254,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6285,0,511,1000958,163,0,6,266,65382,166,166,1639133759328,266,0,9842,90750
16,0.5,python,1639133760330,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543468,450432,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6395,0,517,1001078,163,0,6,268,65682,152,152,1639133760482,266,0,9842,90750
17,0.5,python,1639133761484,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543204,454615,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6497,0,522,1001200,163,0,6,268,65968,172,172,1639133761656,266,0,9842,90750
18,0.5,python,1639133762657,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543504,458778,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6603,0,528,1001322,163,0,6,269,66274,161,161,1639133762818,266,0,9842,90750
19,0.5,python,1639133763819,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542612,462948,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6701,0,534,1001440,163,0,6,273,66481,143,143,1639133763962,266,0,9842,90750
20,0.5,python,1639133764968,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543200,467140,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6802,0,542,1001561,163,0,6,278,66719,169,169,1639133765137,266,0,9842,90750
21,0.5,python,1639133766139,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543488,471312,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6908,0,549,1001681,163,0,6,283,67034,161,161,1639133766300,266,0,9842,90750
0,0.5,python,1639133741630,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2551160,373788,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4844,0,420,1110947,397,0,2,83,64603,167,167,1639133741797,180,0,9928,88571
1,0.5,python,1639133742798,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544872,379529,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4951,0,427,1111063,397,0,2,83,64862,158,158,1639133742956,180,0,9928,88571
2,0.5,python,1639133743958,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544740,383676,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5061,0,433,1111179,397,0,2,83,65097,164,164,1639133744122,180,0,9928,88571
3,0.5,python,1639133745124,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543724,388040,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5171,0,439,1111297,397,0,2,84,65373,176,176,1639133745300,180,0,9928,88571
4,0.5,python,1639133746302,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543608,392178,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5280,0,446,1111411,397,0,2,87,65597,153,154,1639133746456,180,0,9928,88571
5,0.5,python,1639133747457,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543536,396343,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5387,0,451,1111528,397,0,2,88,65845,164,164,1639133747621,180,0,9928,88571
6,0.5,python,1639133748622,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543700,400516,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5497,0,458,1111645,397,0,2,88,66058,172,173,1639133748795,180,0,9928,88571
7,0.5,python,1639133749796,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543664,404700,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5607,0,464,1111762,397,0,2,88,66315,165,165,1639133749961,180,0,9928,88571
8,0.5,python,1639133750962,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542840,408873,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5715,0,469,1111878,397,0,2,89,66633,155,155,1639133751117,180,0,9928,88571
9,0.5,python,1639133752118,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543280,413046,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5821,0,476,1111993,397,0,2,91,66894,138,138,1639133752256,180,0,9928,88571
10,0.5,python,1639133753258,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543560,417209,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5930,0,481,1112108,397,0,2,93,67186,160,161,1639133753419,180,0,9928,88571
11,0.5,python,1639133754420,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543360,421390,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6039,0,487,1112222,397,0,2,94,67397,156,156,1639133754576,180,0,9928,88571
12,0.5,python,1639133755578,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543616,425580,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6150,0,493,1112339,397,0,2,94,67667,163,163,1639133755741,180,0,9928,88571
13,0.5,python,1639133756743,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543608,429764,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6257,0,499,1112457,397,0,2,94,67950,159,159,1639133756902,180,0,9928,88675
14,0.5,python,1639133757903,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543576,433939,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6369,0,505,1112573,397,0,2,95,68179,177,178,1639133758081,180,0,9928,88675
15,0.5,python,1639133759082,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543432,438116,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6479,0,510,1112689,397,0,2,95,68398,158,158,1639133759240,180,0,9928,88675
16,0.5,python,1639133760241,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542964,442279,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6587,0,516,1112805,397,0,2,96,68604,156,156,1639133760397,180,0,9928,88675
17,0.5,python,1639133761398,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543556,446454,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6695,0,522,1112919,397,0,2,96,68818,159,159,1639133761557,180,0,9928,88675
18,0.5,python,1639133762559,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543280,450625,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6805,0,527,1113037,397,0,2,97,69030,156,156,1639133762715,180,0,9928,88675
19,0.5,python,1639133763717,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543660,454784,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6913,0,534,1113152,397,0,2,97,69235,160,160,1639133763877,180,0,9928,88675
20,0.5,python,1639133764878,0b960937-bb8d-4b04-adea-f7ef7b2bd4b6,0,1639128157,AWS Lambda,2021/12/10/[$LATEST]d229f1cef6c74f849949dbeb7910138b,root_lambda,1769,us-east-1,,Linux 169.254.190.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543556,458954,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7022,0,540,1113266,397,0,2,97,69449,157,157,1639133765035,180,0,9928,88675
0,0.5,python,1639133741348,4167bf42-3ff4-40f3-9050-bed06c032204,0,1639130908,AWS Lambda,2021/12/10/[$LATEST]fb5abf248aa5472eb163557d5fc26894,root_lambda,1769,us-east-1,,Linux 169.254.203.41 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2554760,379504,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4838,0,363,561027,184,0,5,122,53935,145,146,1639133741494,90,0,9958,90493
1,0.5,python,1639133742496,4167bf42-3ff4-40f3-9050-bed06c032204,0,1639130908,AWS Lambda,2021/12/10/[$LATEST]fb5abf248aa5472eb163557d5fc26894,root_lambda,1769,us-east-1,,Linux 169.254.203.41 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544600,386079,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4940,0,369,561146,184,0,5,123,54246,155,155,1639133742651,90,0,9958,90493
2,0.5,python,1639133743653,4167bf42-3ff4-40f3-9050-bed06c032204,0,1639130908,AWS Lambda,2021/12/10/[$LATEST]fb5abf248aa5472eb163557d5fc26894,root_lambda,1769,us-east-1,,Linux 169.254.203.41 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544696,390210,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5042,0,374,561270,184,0,5,123,54517,141,141,1639133743794,90,0,9958,90493
