,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.lo,network_rx_bytes.vtarget_1,network_rx_bytes.telemetry1_sb,network_rx_bytes.vinternal_1
22,0.5,python,1638818237359,2c7ab39b-3aab-482b-b4d8-5f6e847131d7,0,1638815829,AWS Lambda,2021/12/06/[$LATEST]0ec3900fa57e46699d0abf33d86b2b4d,root_lambda,1769,us-east-1,,Linux 169.254.162.13 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2328728,621070,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3308,0,648,477329,97,0,13,149,67711,92,93,1638818237452,131127,0,176,204269712
23,0.5,python,1638818238453,2c7ab39b-3aab-482b-b4d8-5f6e847131d7,0,1638815829,AWS Lambda,2021/12/06/[$LATEST]0ec3900fa57e46699d0abf33d86b2b4d,root_lambda,1769,us-east-1,,Linux 169.254.162.13 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2329480,626597,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3351,0,655,477510,97,0,13,151,68303,193,193,1638818238646,131127,0,176,208785199
24,0.5,python,1638818239646,2c7ab39b-3aab-482b-b4d8-5f6e847131d7,0,1638815829,AWS Lambda,2021/12/06/[$LATEST]0ec3900fa57e46699d0abf33d86b2b4d,root_lambda,1769,us-east-1,,Linux 169.254.162.13 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2329604,632140,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3438,0,664,477635,97,0,13,151,68889,103,103,1638818239749,131127,0,176,208785331
25,0.5,python,1638818240751,2c7ab39b-3aab-482b-b4d8-5f6e847131d7,0,1638815829,AWS Lambda,2021/12/06/[$LATEST]0ec3900fa57e46699d0abf33d86b2b4d,root_lambda,1769,us-east-1,,Linux 169.254.162.13 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2329472,637663,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3471,0,675,477828,97,0,13,153,69516,196,197,1638818240948,131127,0,176,212056556
26,0.5,python,1638818241949,2c7ab39b-3aab-482b-b4d8-5f6e847131d7,0,1638815829,AWS Lambda,2021/12/06/[$LATEST]0ec3900fa57e46699d0abf33d86b2b4d,root_lambda,1769,us-east-1,,Linux 169.254.162.13 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2328424,643224,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3480,0,682,478031,97,0,13,153,70186,97,98,1638818242047,131127,0,176,212058656
27,0.5,python,1638818243048,2c7ab39b-3aab-482b-b4d8-5f6e847131d7,0,1638815829,AWS Lambda,2021/12/06/[$LATEST]0ec3900fa57e46699d0abf33d86b2b4d,root_lambda,1769,us-east-1,,Linux 169.254.162.13 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2329408,648770,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3480,0,690,478239,97,0,13,154,70927,101,101,1638818243149,131231,0,176,212520144
28,0.5,python,1638818244150,2c7ab39b-3aab-482b-b4d8-5f6e847131d7,0,1638815829,AWS Lambda,2021/12/06/[$LATEST]0ec3900fa57e46699d0abf33d86b2b4d,root_lambda,1769,us-east-1,,Linux 169.254.162.13 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2313784,658195,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3504,0,703,478423,97,0,13,154,71652,102,102,1638818244252,131231,0,176,217882718
29,0.5,python,1638818245253,2c7ab39b-3aab-482b-b4d8-5f6e847131d7,0,1638815829,AWS Lambda,2021/12/06/[$LATEST]0ec3900fa57e46699d0abf33d86b2b4d,root_lambda,1769,us-east-1,,Linux 169.254.162.13 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2313700,663709,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3552,0,711,478603,97,0,13,155,72322,214,214,1638818245467,131231,0,176,224314561
0,0.5,python,1638818212981,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2447136,377283,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1988,0,309,293316,42,0,9,32,46601,140,140,1638818213121,108266,0,176,98659972
1,0.5,python,1638818214122,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2444696,383098,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1989,0,315,293522,42,0,9,33,47261,79,79,1638818214201,108266,0,176,98661989
2,0.5,python,1638818215202,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2443812,389011,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1992,0,322,293729,42,0,9,33,47935,80,80,1638818215282,108266,0,176,99124001
3,0.5,python,1638818216283,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2339644,420730,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2076,0,339,293859,42,0,10,33,48497,194,194,1638818216477,108266,0,176,100197520
4,0.5,python,1638818217478,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2339348,426305,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2100,0,347,294047,42,0,10,34,49042,90,90,1638818217568,108266,0,176,100224244
5,0.5,python,1638818218569,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338256,431768,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2100,0,355,294255,42,0,10,34,49661,78,79,1638818218648,108266,0,176,102300532
6,0.5,python,1638818219649,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2339372,437297,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2102,0,362,294462,42,0,10,34,50349,83,83,1638818219732,108266,0,176,106453774
7,0.5,python,1638818220733,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337356,442784,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2103,0,369,294670,42,0,10,34,50931,82,82,1638818220815,108266,0,176,108557894
8,0.5,python,1638818221817,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338976,448440,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2170,0,376,294826,42,0,10,35,51472,178,178,1638818221995,108266,0,176,110817287
9,0.5,python,1638818222997,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338688,453938,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2229,0,383,294979,42,0,10,35,52056,83,83,1638818223080,108266,0,176,110817485
10,0.5,python,1638818224081,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338688,459442,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2231,0,390,295187,42,0,10,35,52713,86,86,1638818224167,108266,0,176,114937988
11,0.5,python,1638818225168,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337384,464930,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2232,0,397,295395,42,0,10,35,53326,88,88,1638818225256,108266,0,176,118298150
12,0.5,python,1638818226257,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338664,470447,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2270,0,404,295583,42,0,10,35,53947,185,185,1638818226442,108266,0,176,121411802
13,0.5,python,1638818227443,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338564,475929,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2362,0,411,295703,42,0,10,36,54519,94,94,1638818227537,108266,0,176,121412066
14,0.5,python,1638818228538,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338540,481430,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2363,0,419,295911,42,0,10,37,55429,91,91,1638818228629,108370,0,176,124023141
15,0.5,python,1638818229631,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338504,486915,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2364,0,426,296119,42,0,10,37,56082,90,90,1638818229721,108370,0,176,127658761
16,0.5,python,1638818230722,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338876,492491,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2375,0,434,296333,42,0,10,40,56738,218,219,1638818230941,108370,0,176,131986135
17,0.5,python,1638818231942,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338500,498004,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2486,0,442,296453,42,0,10,41,57302,181,181,1638818232123,108370,0,176,131986135
18,0.5,python,1638818233125,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338752,503555,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2493,0,449,296658,42,0,10,41,57894,91,91,1638818233216,108370,0,176,132090329
19,0.5,python,1638818234217,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338132,509060,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2494,0,458,296866,42,0,10,41,58670,92,92,1638818234309,108370,0,176,134109947
20,0.5,python,1638818235310,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337532,514565,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2495,0,465,297075,42,0,10,41,59221,97,98,1638818235408,108370,0,176,134109947
21,0.5,python,1638818236409,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338564,520089,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2496,0,473,297284,42,0,10,42,59851,87,87,1638818236496,108370,0,176,134109947
22,0.5,python,1638818237498,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337572,525608,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2496,0,481,297491,42,0,11,42,60604,87,87,1638818237585,108370,0,176,134898615
23,0.5,python,1638818238586,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338104,531113,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2497,0,489,297699,42,0,11,42,61429,91,91,1638818238677,108370,0,176,140353586
24,0.5,python,1638818239679,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338236,536631,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2559,0,496,297863,42,0,11,43,61966,184,184,1638818239863,108370,0,176,142432697
25,0.5,python,1638818240864,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338284,542165,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2626,0,503,298007,42,0,11,43,62564,91,91,1638818240955,108370,0,176,142434201
26,0.5,python,1638818241957,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337140,547698,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2628,0,510,298215,42,0,11,43,63237,90,90,1638818242047,108370,0,176,142455601
27,0.5,python,1638818243048,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326940,555739,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2645,0,519,298406,42,0,11,44,63891,90,90,1638818243138,108370,0,176,144098540
28,0.5,python,1638818244139,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2328344,561255,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2657,0,527,298627,42,0,11,49,64639,244,244,1638818244383,108474,0,176,153971485
29,0.5,python,1638818245384,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2328312,566760,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2765,0,533,298744,42,0,11,49,65199,175,175,1638818245559,108474,0,176,153971485
30,0.5,python,1638818246560,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2327808,572286,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2770,0,542,298949,42,0,11,50,66083,87,87,1638818246647,108474,0,176,163438991
31,0.5,python,1638818247649,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2327716,577766,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2798,0,549,299144,42,0,11,50,66618,173,173,1638818247822,108474,0,176,164390884
32,0.5,python,1638818248824,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2328180,583298,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2891,0,557,299263,42,0,11,51,67230,94,94,1638818248918,108474,0,176,164390950
33,0.5,python,1638818249919,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2328984,588801,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2893,0,562,299471,42,0,11,52,67964,88,88,1638818250007,108474,0,176,169610658
34,0.5,python,1638818251008,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2327932,594313,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2976,0,569,299611,42,0,12,53,68645,175,175,1638818251183,108474,0,176,174995760
35,0.5,python,1638818252183,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326060,599809,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3020,0,575,299777,42,0,12,53,69215,83,83,1638818252266,108474,0,176,176122856
36,0.5,python,1638818253267,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2328092,605326,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3073,0,582,299946,42,0,12,53,69965,189,189,1638818253456,108474,0,176,185446176
37,0.5,python,1638818254456,c0279d02-ea4c-41af-9ef6-81c602962d6b,0,1638816734,AWS Lambda,2021/12/06/[$LATEST]f65abaa5600f4c0faadea846a6b16214,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.25.21 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2327188,610830,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3148,0,587,300084,42,0,12,53,70619,82,82,1638818254538,108474,0,176,185521868
0,0.5,python,1638818213043,fdaf3621-4824-4bcd-b4d6-8a7007957bcb,0,1638815849,AWS Lambda,2021/12/06/[$LATEST]04310fddf2b04bbea13f1f6a219542f0,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.231.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2445540,375072,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1977,0,328,470228,84,0,7,111,49210,143,143,1638818213186,107728,0,180,98240645
1,0.5,python,1638818214187,fdaf3621-4824-4bcd-b4d6-8a7007957bcb,0,1638815849,AWS Lambda,2021/12/06/[$LATEST]04310fddf2b04bbea13f1f6a219542f0,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.231.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2443740,380905,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1979,0,336,470435,84,0,7,111,49912,84,84,1638818214271,107728,0,180,98243495
2,0.5,python,1638818215272,fdaf3621-4824-4bcd-b4d6-8a7007957bcb,0,1638815849,AWS Lambda,2021/12/06/[$LATEST]04310fddf2b04bbea13f1f6a219542f0,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.231.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2437044,388533,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1988,0,344,470650,84,0,7,111,50527,195,195,1638818215467,107728,0,180,99350822
